|negative|	|@nicolerichie OH MY YES!! i miss|
|negative|	|Uh oh... I think I am getting sick|
|negative|	|Good GOD they ruined my belly button!!! |
|negative|	|Watching Who Framed Roger Rabbit. Makes me miss Toon Town.|
|negative|	|@akianz renting.. but very cheap renting
|negative|	|running nose + spinning head = not a good combination for a meeting!|
|negative|	|@EazyDoesIt87 NEGATIVE.. you lost my vote of confidence|
|negative|	|Nasty budget due and my iphone is being sent to Apple today.|
|negative|	|@Sofii_Noel that�s bad|
|negative|	|Dammit
|negative|	|I'm so upset that I missed my chat and quiz online because my free internet has ceased|
|negative|	|can't believe it! I'm in disbelief of it all in a way really. How much can I take from people and always get hurt by others!!|
|negative|	|Car show season has started without me|
|negative|	|my throat is raw.|
|negative|	|@KevChoice I just don't get it. What in a persons mind could even have them on some ish like this???  My prayers are with her fam for real|
|negative|	|@frago I hate you. I didn't need to see that. I need to call my therapist now.|
|negative|	|Twilight didn't come yesterday  fingers crossed for today|
|negative|	|@NileLegania glad I was able help you feel better. I hate to see you sick  Love you!|
|negative|	|is tireddddddd. want to sleep but i have an assignment to finish and an exam tomorrow to study for|
|negative|	|You know
|negative|	|omg..its jst teusday|
|negative|	|@ddlovato @David_Henrie ummmmm i cant find it.|
|negative|	|Just heard that they found Sandra Cantu... She was only 8 yrs old|
|negative|	|@corrosivecandy Ive forgotten how to snoo-snoo  I wonder if snoo-snoo and I will ever meet again...|
|negative|	|@AmaNorris wow that last tweet made me seem like a giant sexist...sorry about that|
|negative|	|My bathtub drain is fired: it haz 1 job 2 do
|negative|	|stuck at home|
|negative|	|@nomadicmatt mine is 1/10  how do you get it up?|
|negative|	|Duckling in famous children's book stolen from Boston's Public Garden - The Boston Globe http://tinyurl.com/dc2htx via @ShareThis OH NO!!|
|negative|	|@Appomattox_News Thank you! However
|negative|	|Heading to Altrincham
|negative|	|MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx|
|negative|	|@jeffreecuntstar  I don't have a garage.  But you can park in my driveway!|
|negative|	|@lauredhel  What happened?|
|negative|	|&quot;On popular music&quot; by T.W.Adorno is probably the most difficult reading ever prescribed
|negative|	|http://twitpic.com/2y36e - cant see the flowers falling  i dont have a camera
|negative|	|We've been good. I'm not liking the snow right now
|negative|	|@brian_armstrong What a pity YouTube is currently blocked in China.  I can't see the vids.|
|negative|	|@margaretcho what happened to your show it was the hightlight of my life|
|negative|	|This is the best leather sofa in the world!  It's in the office though which means I'm still here working|
|negative|	|Still 3 more days until my Internet gets uncapped|
|negative|	|If he doesn't get better in a few days
|negative|	|i Love my atekinzz so much. &amp;&amp; i soo miss her..|
|negative|	|I wanna sneak into the zoo and play with the kitties|
|negative|	|@lolitariot oh no  hope you're not getting sick too!|
|negative|	|@alejandralei i dont think i can cause its my cousins birthday party|
|negative|	|Our sweet little man just fell asleep while waiting up for daddy and big brother to get home!  Poor baby
|negative|	|the angel is going to miss the athlete this weekend|
|negative|	|trust is hard|
|negative|	|have watched that considering today. yaknow. shawnna tomomorrow;i need my bestfriend|
|negative|	|Grr i want to keep reading but if i do i wont have anything left to read|
|negative|	|atekinzz
|negative|	|@RumLover No! u supposed to be my date|
|negative|	|pears &amp; Brie
|negative|	|Crap. I need more dresses too.|
|negative|	|@kaeeeep yeah! i know! it was horrible!!!! ugh. saddening.|
|negative|	|@Brodhe geez ur no fun are you|
|negative|	|I wanna be in a punk rock band again|
|negative|	|@jyesmith That's a lot of angst for a Tuesday afternoon|
|negative|	|I'm very glad Britney isn't crazy anymore! That was one hell of a show! Now I'm sad that it's over.  Next up...AP at Cook County!|
|negative|	|has a huuuge headache! omg I feel like crap!|
|negative|	|@Anistorm Sorry|
|negative|	|@cleders sorry...i was rooting for them too...|
|negative|	|Man
|negative|	|@shandasaurus  I see.|
|negative|	|I am listing more items on ebay to sell!  Takes forever..meanwhile Coleman is watching The Hills season premier without me..|
|negative|	|Just got my presentation done
|negative|	|Just lost $160|
|negative|	|I don't like the previously on skins thing that starts at season two. I like it when it went straight into the intro like before|
|negative|	|@Houndour ...i wish i was there...i'm pretty good at scaring the shit out of people|
|negative|	|Going to sound vain... but running out of my fav lip gloss|
|negative|	|@stuiy never again will I click on a link that screams
|negative|	|Why is that when you have time off from work you get sick?|
|negative|	|@pratama Same iMac came out $320 more in Indonesia than the States.|
|negative|	|Dammit... I need to stop buying furniture|
|negative|	|@Miss_Sil no i was half asleep and turned off the laptop after that|
|negative|	|Death is peaceful
|negative|	| i think @JonathanRKnight lost the net ? sure hope not|
|negative|	|http://is.gd/r8Zf
|negative|	|Such a tough game to watch tonight for State  Finally going to bed after also staying up to watch the season premiere of the Hills!|
|negative|	|Seems jRuby support for hpricot is now two versions behind|
|negative|	|@JinxCat Unlike my sister...I still don't have one|
|negative|	|Fraking app store is pissing me off   http://tinyurl.com/c4ooho|
|negative|	|Logging out. I need to study....|
|negative|	|anyone else having problems accessing TTB??? I cant get on!!!|
|negative|	|I strongly dislike people who make stupid comments and dont know the whole story|
|negative|	|@emmaketurah  i'm sorry Emma
|negative|	|All my tweets are already gone
|negative|	|Can't sleep again. Face is kinda swollen. Don't let me be allergic to the thing that'll get me to Thursday. School tomorrow? Doubtful.|
|negative|	|@Snick_the_Dog If Izzy's on the cat tree
|negative|	|I am officially banning godaddy.com from my comp. My head hurts from the small print AND I wasted $10 that could've happily gone to Boba|
|negative|	|@HumanOpium pretty much just scary for me|
|negative|	|@ilovepie mines too... I'm finding it well hard to get fit...|
|negative|	|Good morning! Ready 2 go
|negative|	|hates waiting for mails|
|negative|	|wheat bread from the dollar store just doesn't toast nicely  going over my taxes and calling it an early night|
|negative|	|Why Kutner? I mean I knew something was going to happen to someone but it was so sad. I &lt;3 House and it was well done
|negative|	|@JonathanRKnight aw ok goonite.... |
|negative|	|ill so i cant go to the cinema!!|
|negative|	|Fell asleep . . . Really didn't mean too  *christina*|
|negative|	|@KelleyRowe hey
|negative|	|my lymph nodes are as massive as rahm emanuel's balls right now|
|negative|	|Oh no my computer sucks. I don't think i'll be able to listen to the Xbox 360 Fancast tonite|
|negative|	|is missing playing my trumpet|
|negative|	|My throat is still really sore. I was meant to be going on a 5 day camp from Friday but not so sure now|
|negative|	|@sasii I know exactly how you feel!|
|negative|	|At work|
|negative|	|Well bed time now. 1 am. *sighs* Back to 6 am mornings for a week on Wednesday.|
|negative|	|@hert Jesus Camp? Yeah...|
|negative|	|@MaryBethune oh no! with everything that happened today
|negative|	|Turtles are better than my Mac - lasts longer and moves faster|
|negative|	|I am soaked. This is not pleasant|
|negative|	|@ginayates Sorry to hear about Maggie.    Thoughts to your mum.|
|negative|	|@ewarden
|negative|	|@miamiiboii dead @ yu gettin on wen im leavin|
|negative|	|@arlenecd PLEASE TELL ME THAT'S SOMEWHERE CLOSE TO CALIFORNIA!!! LOL!|
|negative|	|@phlaimeaux where are you?|
|negative|	|stupid arranged marriages... i'll convert so you can marry me...love you!|
|negative|	|@emilyruppe Well he said that he is a looser
|negative|	|Poor Sandra Cantu &amp; the Cantu family! My prayers go out to them! What a sick world we live in. She was only 8|
|negative|	|fuck omg  austins always there though man &lt;3 love you|
|negative|	|@nicolerichie I cried so hard when Matthew died|
|negative|	|sad that the 'feet' of my macbook just fell off : sad that the 'feet' of my macbook just fell off|
|negative|	|@chordsy - why am I the last to find out about these things? Like that you're on the twitter too.|
|negative|	|@lovebscott absolutely not!!|
|negative|	|http://twitpic.com/2y3cf - Filled with curry  the true indian in me is coming out|
|negative|	|im soooo cold right now|
|negative|	|@heidimontag lol I kant believe cam got beat upp sooo embarasssiiiin|
|negative|	|@JonathanRKnight Good Knight hun! Looking forward to ur tweets again! Hate that i keep missing out on the fun cuz of the time difference|
|negative|	|Tumblr: This is exactly how it feels wearing a �tie�  http://tinyurl.com/c8bvqh|
|negative|	|@daniela_95616 hahaa!! i just realized &quot;impune&quot; definitely isnt the word i wanted... dang. i'm so unclever.|
|negative|	|watching old videos of dance team and such... makes me miss it |
|negative|	|Wahh  no CSI anywhere! DVR'ed I Love Money 2 though - gonna watch it then sleep - Goodnight Tweeters&lt;3|
|negative|	|Struggling hard with Inventory|
|negative|	|@ddlovato Do you hate us?? Please don't|
|negative|	|@ballinbitch haha im not THAT ballin. I still got bills to paaaaay|
|negative|	|I'm in one of those days when I really just want to work from home.  Crap.|
|negative|	|@paul_e_wog Wait...is it a game or just episodes? I'm so confused.|
|negative|	|@carlyw66 HAHA. I cried...  I guess he did....|
|negative|	|I don't get statistics!  Its all a bunch of mumbo jumbo for me.|
|negative|	|@sloanb Got it
|negative|	|Evicted|
|negative|	|doesn't enjoy learning CSS.|
|negative|	|@nachojohnny Brian don't make me fuck u up LOL I replied 2 ur message...did u get my # ? I miss u|
|negative|	|@heidimontag I  dvr'd it and went to watch it
|negative|	|@JessDubb lmao. U may have to wait for another season to come thru. its summe boo. Hot nd dry ass weather|
|negative|	|@LizChavez I can't set my feet on the ground. The missing eyelid people might get me! |
|negative|	|@daniela_95616 my english professor would be ashamed.|
|negative|	|[-O] I wish the frogs weren't becoming extinct    http://tinyurl.com/cxe8w7|
|negative|	|Came home from Cross County
|negative|	|I don't want to walk home in this snow. Who wants to pick me up?|
|negative|	|@heidimontag Lauren is being stubborn. she loves you
|negative|	|is grouchy. and wants bmar|
|negative|	|my heart is broken every morning dropping Foo at pre school
|negative|	|Not feeling well and back hurts|
|negative|	|Im in the mood for some chocolate. I want..... Miniature Reeses cups. Now|
|negative|	|I can't take this heat! It's like an oven in here. I feel sick nwo|
|negative|	|@nick_carter Come to the chat  just 15 minutes  please? http://fanclub.backstreetboys.com/chat.php|
|negative|	|Boredd. Colddd  Internet keeps stuffing up|
|negative|	|I had a horrible nightmare last night which affected my sleep
|negative|	|im lonely  keep me company! 22 female
|negative|	|@Born_4_Broadway Lost  and it was St. Ignacius Prepatory School. Haha.|
|negative|	|@birutagme yeah  it was really depressing... stuff like that gets to me|
|positive|	|I LOVE @Health4UandPets u guys r the best!!|
|positive|	|im meeting up with one of my besties tonight! Cant wait!!  - GIRL TALK!!|
|positive|	|@DaRealSunisaKim Thanks for the Twitter add
|positive|	|Being sick can be really cheap when it hurts too much to eat real food  Plus
|positive|	|@LovesBrooklyn2 he has that effect on everyone|
|positive|	|@ProductOfFear You can tell him that I just burst out laughing really loud because of that  Thanks for making me come out of my sulk!|
|positive|	|@r_keith_hill Thans for your response. Ihad already find this answer|
|positive|	|@KeepinUpWKris I am so jealous
|positive|	|@tommcfly ah
|positive|	|@e4VoIP I RESPONDED  Stupid cat is helping me type. Forgive errors|
|positive|	|crazy day of school. there for 10 hours straiiight. about to watch the hills. @spencerpratt told me too! ha. happy birthday JB!|
|positive|	|@naughtyhaughty HOW DID I FORGET ABOUT TWO AND A HALF MEN?!?!? I LOVE THAT SHOW!!!|
|positive|	|@nileyjileyluver Haha
|positive|	|@soundwav2010 At least I won't be the only one feeling lost! This may cause me many later than usual nights
|positive|	|@LutheranLucciol Make sure you DM me if you post a link to that video! &lt;LOL&gt;So I don't miss it   Better get permission and blessing first?|
|positive|	|Just added tweetie to my new iPhone|
|positive|	|@michellardi i really don't know. i think its Globe!  yeah! sana gumaling na ko para alam ko na din kung makakasama ako! )|
|positive|	|@nicolerichie: your picture is very sweet|
|positive|	|Catching Up on Emails
|positive|	|Dancing around the room in Pjs
|positive|	|Didn't place in the Peeps contest but thanks for voting anyways.|
|positive|	|Going to bed so goodnight everyone  and sweet dreams  http://twitpic.com/2y2e0|
|positive|	|@LittleLumen walking over to put the deposit down tomorrow|
|positive|	|is now followinq @DAChesterFrench 
|positive|	|@LordPov Are you meant to add on the back of that &quot;twittering from a toilet cubicle somewhere&quot;?|
|positive|	|Aw i'm holding my new puppy. Well He's not mine but He's a cutie.|
|positive|	|@iJohn kitteh is sleepin on my crotch which proves she likes me more|
|positive|	|@DramaBeats agreed|
|positive|	|reaching amritsar in an hour and (if i find a bus) should be at wagah border by 2pm  - http://bkite.com/06fuJ|
|positive|	|@ALBinLA.  I was just thinking about you tonight!  You have to let me be the first to interview you're a famous super star|
|positive|	|happy to spend time with the family.|
|positive|	|finally going to bed!  so tired. Was gonna watch The Hills but didnt =/|
|positive|	|so effing tired of my throat hurting.... ooooohh... i just got a crazy craving for a pina colada/banana slushie!!!!|
|positive|	|@deon upload di indowebster dong banggggg|
|positive|	|@wisdomous you're welcome. glad you enjoyed it.|
|positive|	|@hawaii808shellz hAhAHA!! omG! we wer bOth laughiN off d hOOk!  cuz das hOW we roLLL...ryt sheLdawg?|
|positive|	|@SickWithThePen awww pookie feel better. I'll pray for you...and BAG the nurse up|
|positive|	|YAY! found a new cuddle buddy|
|positive|	|I think I met my first &quot;snob&quot; on twitter tonight. Too bad. Life goes on!|
|positive|	|Across the Universe. Sleep. Rehearsal tomorrow.|
|positive|	|@annabellee dry sweet potato
|positive|	|@JonathanRKnight Hi Jon! Great to hear from you! See you on the cruise
|positive|	|having a long conversation with mom on phone|
|positive|	|@suitelifeofkell yayyy! lol. i just requested herrr. what did she say?|
|positive|	|Practicing lines/mannerisms/voices for upcoming feature shoot.  Probably driving Brock crazy. |
|positive|	|Going to go and read new moon for the 3rd time  I cant get enough of twilight series|
|positive|	|today is our two month anniversary!!! i love you sooooooo much Diana. omg you dont even know  TAR HEELS WON THE NCAA WOOT!!!!!|
|positive|	|I am bored|
|positive|	|@stevecla it is a wallpaper with Red Square I was asking for|
|positive|	|@r_keith_hill Thanks for your response. Ihad already find this answer|
|positive|	|@Pope_Mello Well yeah! I only noticed cuz i'm BB too.|
|positive|	|Just tryna get inspired thats all|
|positive|	|@KourtneyKardash Can't get up early enough!!!  Night workouts are much better.|
|positive|	|@ladygaga Can't wait to see ur hot ass in Austin! woot woot!!! annnd love the bob with purple
|positive|	|@QuotableBuffy I got a bunch of Buffy songs too! One of my faves is &quot;Vivian&quot; by Nerf Herder
|positive|	|#Devunity Wallpaper  Check this out !   --&gt;    http://twitpic.com/2y2e2|
|positive|	|Morning Tweetland
|positive|	|   uploading pictures on friendster|
|positive|	|@ash_CT Aw dont you love that  I love for those days! Thanks about the pic ;-p|
|positive|	|noodlebox with amanda tonight|
|positive|	|@una_avion2010 Sorrry
|positive|	|@fuzeb they are so serious too while singing like.. whoa  hehe lsd maybe? j/k lolol|
|positive|	|loving life... and loving you|
|positive|	|@ApothecaryJeri  I love Sicilians best damn pizza on the planet [says I]|
|positive|	|loves chocolate milk  and that is GF YEAH..|
|positive|	|Going to Sutter Creek tomorrow to tour an old Mine|
|positive|	|@bodycoach I'll look into that cho
|positive|	|@little__fish guess where i live. the other side of the earth  east mesa
|positive|	|@paula_paige3489 so apart from the sore... how was the tryouts?|
|positive|	|failed physics TEST... what a homo. keeen for the holidays (2 days to go)|
|positive|	|Just observed the update look of #Alexa website
|positive|	|@leiabox so what can you tell us about it? I'm totally geeking out right now|
|positive|	|@theragingocean BonJour Spacecowboy
|positive|	|@Rebecca1158 goodnight.|
|positive|	|My brother is sick too lol. Quite weird|
|positive|	|@drdrew *gives a hug and a cookie* Hope you feel better!|
|positive|	|@jonathanRKnight Hey Jon! It's real and I hope you take care of yourself...we don't want you to get too rundown.  ((Hugs))|
|positive|	|Just wrote on a toilet wall... but only to correct poor spelling. And in highlighter
|positive|	|had a good tech meeting at clubZone - dinner was sushi|
|positive|	|@mattgalloway Thanks for the hook up with @CarlyRush and suggesting me again bro! you rock!|
|positive|	|@jeffswarens depends on which version they thought you  the one I know doesn't go like that ;)|
|positive|	|@Speak2Ashley hand is still pretty weak i cant like punch anyone out yet or turn knobs but it doesnt hurt much|
|positive|	|@Honey3223 Lurkers now that was interesting|
|positive|	|@saravananp mine is B North. Still need to decide 'aaru hithavaru ninage ee moovaroLage' to vote|
|positive|	|@trstfndbby um I bought my shit from the Koreans its OACH  highest quality out there baby  I paid an extra 3.50 2 get a real tag sewed in|
|positive|	|eating ice-cream with chocolate topping|
|positive|	|@iamdiddy your telling me.. just finished doing 200 crunches!  step it up Diddy ! LETS GO!|
|positive|	|@its_yvonne daaang i didn't know it was possible to talk that long! what'd you guys talk about|
|positive|	|@LaurUy West.  Mostly San Jose and San Francisco.|
|positive|	|Nikki is off working her ass off on a bike
|positive|	|@marymayblood I would love to come help unpack   Let me know where I need to be Sat afternoon!|
|positive|	|shenagians!  my team is awesome&lt;3|
|positive|	|listening to some music and just chilling....I'll probably regret not getting work done...but till then i'm just gonna kick back|
|positive|	|I am doing a study of Think &amp; Grow Rich - Wow - it's amazing how timeless the law of attraction is! So now we're on our 6 step program!|
|positive|	|@BittenbyBooks Oh good!  I'm glad you're feeling better!   I've been really good!  It'll be a crazy week though... In a good way!|
|positive|	|21 Days till chris comes home and 67 days till summer|
|positive|	|@davidgideon Yeah
|positive|	|@therealjspace am I the first one to tell you you tweet the most while drinking! LOL.|
|positive|	|@its_anne Kay thanks.|
|positive|	|Goodnight|
|positive|	|I am determined to get back into baseball -- it's been 5 years since I've really watched the sport. Anyone interested in going to a game?|
|positive|	|@beycah Good for you Becca
|positive|	|@MissNappyBoy and ur home is where? ohhh i nkow lexington ky rite next to me|
|positive|	|Just seen the preview for the movie &quot;Obsessed&quot; w/ Beyonce. Wow one crazy broad in that movie &amp; Beyonce seems to go nuts in it too!|
|positive|	|Easy Rider till I fall asleep|
|positive|	|@miketomalaris I'm very
|positive|	|just had a real good moment. i missssssssss him so much
|positive|	|@belliestobabies I have two too. I just don't know how people survive winter without jungle gyms at home|
|positive|	|@jaredleto Just started to work. But it's the last one before holidayholiday!!|
|positive|	|Watchin Greek then off to Knighty Knight!!|
|positive|	|i am working on my media room design and i love love love my client profile|
|positive|	|@Greeks05 its pretty lame..hahaha but yay i get to stalk your sexy ass on here now|
|positive|	|@Lou911 Aww
|positive|	|Another good day  nitey nite everyone! First day of school tomorrow!!! Ahh I'm kinda nervous yet excited...til tomorrow!|
|positive|	|thinking and planning|
|positive|	|Good enough.. time to go sleep off whatever I can
|positive|	|@missvic what do you mean
|positive|	|@jimmyeatworld been listening to that all morning  http://www.deezer.com/track/885843|
|positive|	|@UrbanThai  and you have me to thank for that|
|positive|	|@PamFR Thanks Pam... glad you enjoyed it. Yes
|positive|	|@JonathanRKnight hmm you have a lot to say tonight! That's great!  Of course
|positive|	|@guykawasaki congrats on 100
|positive|	|@LarryCarroll ARE WE GOING TO BE GETTING ANY NM UPDATES THIS TIME AROUND? I'm not really screaming. Just wondering. Thanks!|
|positive|	|@suitelifeofkell that's freakin' cooool   i love twitter .haha|
|positive|	|@I3renda maybe. there's nothing wrong with being caring. but try not to care too much.|
|positive|	|why does Brissa not even know she has a twitter? -Lauren|
|positive|	|@jbrotherlove I thought it was a great love story|
|positive|	|@enbaldarlingg No
|positive|	|@amandahesser thanks!  i couldn't have done it without you |
|positive|	|wow that was neat
|positive|	|... 31 days until I leave for Ontario!!|
|positive|	|Just spoke with my fam in #Japan via #Skype! Love to see my little 16-mo-old nephew growing!|
|positive|	|@LissyM ahh i only just saw you'd written that where does it tell you that someones spoken to you? this sucks but mcfly got it haha loser|
|positive|	|@KaciMaureen holy laundry woman!|
|positive|	|@iamdiddy I hate it too
|positive|	|@markhoppus lol you�re so fucking funny|
|positive|	|working on setting up my ipod touch
|positive|	|@nikhilnarayanan saw the tvc yesterday.. worked for me|
|positive|	|Jon could totally say Mannies and Peddies and I would shut my fat face about it. |
|positive|	|@magopus Hahaha! Well if they ever run out of ideas
|positive|	|A friend feels like a beer on a Monday night. That's never good. But beer is always good. Always.|
|positive|	|@hopeinhell One usually follows the other
|positive|	|@special72 Thanks
|positive|	|Good luck for Lauren and the rest of the cast of TBS
|positive|	|Shoot For The Moon! Even if you miss
|positive|	|@JohnHays hmm
|positive|	|@izzakizza nada just tryna holla holla.   hows the mixtape coming up?|
|positive|	|@aussie_ali  yep it makes it so much easier to get points across in 140|
|positive|	|@snarkattack  The freezer-worthy @amoir has already given it her scholarly attention
|positive|	|http://twitpic.com/2y2jf - my cupcakes|
|positive|	|@purrplexa And its a wonderful thing!  I'm all in favor of using the entire English language (shit
|positive|	|@mynameisgerard haha! i'm not saying u should try it.. but maybe u should|
|positive|	|back from school
|positive|	|@sisterpatterson I just ate raw cookie dough out of a tub and now to bed. We must be kindred spirits|
|positive|	|@JonathanRKnight : agreed. internet? random. but i like random. watched dirty dancing
|positive|	|@blooms5887 Just use Tweetdeck and you can update facebook and twitter at the same time|
|positive|	|@firestoned - Dude
|positive|	|@nsastrasasmita k. i'll try to figure it out. i'm gonna go to bed. night night |
|positive|	|amazing night with llama and malcolm and megan&lt;---fuck the theatre!|
|positive|	|@kayotae Just had a martini myself.|
|positive|	|city all day soo happy to be home. school in the morning|
|positive|	|My spring break= watching moviess all day everyday for a week|
|positive|	|@PushPlayNICK &quot;Grandpa wants an ice chest and some beef.&quot;  George Lopez rulesss!|
|positive|	|@KatiePorrello thank you Katie! heading to the club as we speak! you have yourself a stellar night as well... take it easy homey!!|
|positive|	|http://www.youtube.com/watch?v=cLe9pJSRas0 Where have all the flowers gone
|positive|	|shhhhhhhhhh....time to watch the Hills.|
|positive|	|since posting the 2 new photos on my website with the kids my hit count went up...way
|positive|	|@JonathanRKnight Oh its real Jon!  We all r so excited that u and the guys came back 4 us.  We appreciate all you put out there! |
|positive|	|@LonelyBob Thank you! Am at home pretty much everywhere. Provided I have broadband ...kiddin'|
|positive|	|Callin it a night! I always have the best sleep after a good workout!!|
|positive|	|@Infinitarchitek Feels pretty good doesn't it?|
|positive|	|@stee322 but you did go to hash bash anyway..|
|positive|	|@loltothepower correction
|positive|	|@procoder hmmm
|positive|	|@ninasplayground I agree.  My kids got &quot;Who am I&quot; 4 Christmas. It's bn fun but I caught my 4 yrold cheating by looking at reflection in TV|
|positive|	|My hair is blue.|
|positive|	|@wendy_bowser Thank you for the kind words!  I appreciate it.  Have a great night|
|positive|	|stressing over this math test...uhhh....2 days till spring break!!!!|
|positive|	|@MintCool uh
|positive|	|@EMPRESSYEN WHATCHA CHUCKLIN BOUT MS.YEN|
|positive|	|@ijustine the gym is an awesome place! work it out|
|positive|	|@augustography hmmm think we need to get you climbing up hills .. you'll be really sining then|
|positive|	|Just won 20$ on unc game|
|positive|	|Really tired. Going to prepare for bed. G'night!|
|positive|	|@keyannaaa the new story of your life will include magic fountain with me|
|positive|	|Im getting nervous that this trip tomorrow may be a little boring. Haha oh well
|positive|	|should be going to bed... maybe i'll do that... but i'm thinking I'll put on Anastasia on my laptop as i fall asleep|
|positive|	|@ijustine http://twitpic.com/1ff65 - I love ur top|
|positive|	|still buzzing from SIETAR... thanks to @pattidigh for pushing the old boundaries - boy
|positive|	|@yoshigi I have terrible back and neck aches too... Get a good chair
|positive|	|@juneaurock Hellz yeah
|positive|	|http://twitpic.com/2y2jz - we are so stinkin cute|
|positive|	|@Lyndeeezy hahah not yet! but soon. very soon|
|positive|	|Very happy with my new blog design - nice to see recent post and popular posts listed together
|positive|	|@michaelgrainger we have much more than that in common my friend!!|
|positive|	|@ben_mayer better be. I don't wanna have to come find u and save the dog. But I would!  I'm all 4 the animals . Call off the twit police|
|positive|	|@klaris nilagyan mo ng knorr seasoning mix ulit ung pancakes mo?! hehehe. teka
|positive|	|@Westneyrhindxx hello westney  what are you doing ?? x|
|positive|	|@WhereisKevinn well my night seems pretty boring in comparison to the strokes you've experienced tonight|
|positive|	|@jephjacques I love the way you draw giraffe eyelashes.|
|positive|	|@SwitchItNow ahhh shiner Bock in Austin YES! thanks for the Twitter @reply so I can relive too|
|positive|	|@holytshirt Glad to read it!|
|positive|	|spent the evening outside in the beautiful warm weather. finally feels like spring|
|positive|	|pullin an all nighter wit my bffl madison|
|positive|	|@AttractMode Thanks for putting on such a great event. Can't wait for the inevitable sequels!|
|positive|	|I don't know why I still find this hilarious after hearing it like 200 times in a row
|positive|	|@thenub you are too|
|positive|	|@jimmycarr that big oaf can play piano?|
|positive|	|Bryon is my tea bitch|
|positive|	|@mattbraga Oh
|positive|	|I am gonna help my mom get a twitter|
|positive|	|@lavsmohan...... Yup!! saw the entire match....reached office late..|
|positive|	|going to bed. My bb isn't working &amp; I'm bored.  Night all. Love me harder tomorrow
|positive|	|@DEEJAY_BOOGIE ya we did trying to beat traffic but ya hope to be back soon|
|positive|	|India wins a test series in New Zealand after 41 years! If it wasnt for rain on the final day
|positive|	|@ashvala Was driving in Old madras road on my bike!! There is no concept called parking on the side|
|positive|	|@upstatement can I apply to be in your class too?|
|positive|	|is reading manga  http://plurk.com/p/mzp1e|
|positive|	|@BradmanTV Thanks....it seemed the right moment. I love your show.  Your songs bring me joy.|
|positive|	|@Adri_Mane ROflmao... niqqa please. you ackin' a fool now.|
|positive|	|@comeagainjen http://twitpic.com/2y2lx - http://www.youtube.com/watch?v=zoGfqvh2ME8|
|positive|	|@vjl also
|positive|	|@LindzNicole so let's make it right!|
|positive|	|@Lexi_83 We.... went professional in October 2008
|positive|	|@rhonda_brown thanks for the tip on Sam's Club!|
|positive|	|@KourtneyKardash yep Mornings are the Best! nighttime is chill time|
|positive|	|@pocketfulofme yay!!! hehe TWINS|
|positive|	|@jolilore Thank you|
|positive|	|&quot;City of Ember&quot; was AWESOME!!! SO have to finish the book and read the next one (ones?) now.  Time for bed possibly? Who knows
|positive|	|OMG
|positive|	|@trugiaz You and i mate!|
|positive|	| just watched the movie Wanted... it was pretty darn good.|
|positive|	|just got home from Neil's. watched Nick &amp; Nora's Playlist... pretty funny |
|positive|	|@theexclamation ah yes
|positive|	|@donniewahlberg hell yeah! there's the effin man!|
|positive|	|@roshnimo Dont be lazy............try a few out.... tools are to make life easy for lazy people|
|positive|	|@aiduong Oh goodness
|positive|	|Thinks everyone needs to go buy Tina Parol's song Who's Got Your Money on iTunes ... NOW!|
|positive|	|can't wait for vegas|
|positive|	|@theDebbyRyan Hey Debby|
|positive|	|One sixty six in bowling. Holy shit lol|
|positive|	|dear dbq
|positive|	|and now off to bed after an amazing night chatting with a pretty amazing guy  ( you know who you are)|
|positive|	|@lhawthorn What a coincidence! I was just stalking your Twitter feed and the GSoC news. ;) I'm doing great
|positive|	|has discovered that she loves easter crafts
|positive|	|Didn't get my nap before
|positive|	|Trying to figure out a way to pay it forward|
|positive|	|oh oh oh!!! gonna go buy Twilight on DVD today  I have to extend my overdraft for the 2nd time in as many weeks so I may aswell!!|
|positive|	|my very first twitter  awww|
|positive|	|@SimonBotes glad you like|
|positive|	|@lightblue_82 woo
|positive|	|@theaptour thanks so much|
|positive|	| Please?: http://eluts.com/frontstore/Item/item_zoom.asp?item_num=3418&amp;catalog_num=3&amp;mart_id=lutsdoll&amp;level=yes&amp;mother_catalog_num=554|
|positive|	|@SJS86 haha i saw that one the other day. sad. i'm entirely too addicted to that site now. endless laughs|
|positive|	|@lolly2420 this is nuts! thanks  I am dying over heah!|
|positive|	|@markhoppus hey mark
|positive|	|@Kelly_N_Va by Jordan
|positive|	|up and running
|positive|	|What A Day  I Just Loved It. Sun
|positive|	|just got home from school (: meant to be getting my hair cut .. but i cbf. lol dancing soon|
|positive|	|Sleeeeeeeeeep
|positive|	|Awwh babs... you look so sad underneith that shop entrance of &quot;Yesterday's Musik&quot;  O-: I like the look of the new transformer movie|
|positive|	|@lauredhel I just friended you on LJ|
|positive|	|eating ice cream to reduce the heat|
|positive|	|wow san diego is so beautiful. even more so now that we won  but whats a good game without a good fight(;|
|positive|	|@epistemographer @digitalhumanist Doing a disciplinary PhD with the support/structure of a New Media program like that sounds heavenly|
|positive|	|must sleep
|positive|	|@claire_brewer I've seen one of those aisles in Borders in Oxford. They're... well
|positive|	|@thornbek Erin Esurance is so hot. Carry on|
|positive|	|@Boobookittifukk not there yet. And i beleive so  red carpet sighting i hope.|
|positive|	|the cars in Fast and Furious get me excited|
|positive|	|@comeagainjen Jennifer|
